

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2025-04-12T14:47:45PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
173|WISEA J100110.19+552834.6|150.29247 |  55.47629 |*|628896| 2.097771 |SLS |17.6g|  0.000|10|0|43|8|3|4|0
174|WISEA J100110.48+524946.7|150.29357 |  52.82965 |QSO|589092| 1.965000 |PUN |20.3g|  0.000|1|0|12|2|1|0|0
175|WISEA J100110.58+575318.8|150.29409 |  57.88857 |QSO|506108| 1.688194 |SLS |20.3g|  0.000|22|0|50|8|12|8|0
176|WISEA J100110.69+591412.3|150.29457 |  59.23676 |QSO|222696| 0.742834 |SLS |19.9g|  0.000|25|0|55|8|12|8|0
177|SDSS J100111.46+314132.1|150.29776 |  31.69223 |QSO|530225| 1.768640 |SLS |21.2g|  0.000|9|0|5|3|4|4|0
178|WISEA J100111.95+342450.5|150.29979 |  34.41402 |QSO|283511| 0.945690 |SLS |20.7 |  0.000|47|0|34|19|10|4|0
179|WISEA J100112.06+414410.3|150.30035 |  41.73628 |*|757828| 2.527843 |SLS |19.7g|  0.000|10|0|19|6|4|4|0
180|WISEA J100112.11+433810.6|150.30049 |  43.63630 |*|667145| 2.225356 |SLS |20.7g|  0.000|11|0|17|5|3|4|0
181|WISEA J100112.26+313051.8|150.30113 |  31.51438 |QSO|341369| 1.138685 |SLS |21.5g|  0.000|11|0|17|4|4|4|0
182|WISEA J100112.33+331432.3|150.30140 |  33.24233 |QSO|458310| 1.528757 |SLS |21.0g|  0.000|14|0|17|5|5|4|0
183|WISEA J100112.72+332322.2|150.30274 |  33.38954 |QSO|591301| 1.972369 |SLS |21.3g|  0.000|10|0|17|4|4|4|0
184|WISEA J100112.74+374305.9|150.30312 |  37.71833 |*| 84052| 0.280366 |SUN |20.7g|  0.000|9|0|21|6|6|4|0
185|WISEA J100113.16+341431.0|150.30485 |  34.24195 |QSO|530757| 1.770415 |SLS |19.9r|  0.000|16|0|18|5|8|4|0
186|WISEA J100113.60+530403.7|150.30666 |  53.06783 |QSO|769336| 2.566229 |SLS |20.3g|  0.000|26|0|38|8|13|8|0
187|WISEA J100113.83+350531.3|150.30765 |  35.09203 |QSO|470097| 1.568074 |SLS |18.7g|  0.000|25|0|38|8|11|8|1
188|WISEA J100114.02+325857.9|150.30854 |  32.98258 |QSO|653781| 2.180780 |SLS |20.9g|  0.000|14|0|17|6|6|4|0
189|SDSS J100114.10+381046.3|150.30882 |  38.17956 |*|802122| 2.675591 |SLS |20.8g|  0.000|10|0|5|3|3|4|0
190|WISEA J100114.31+470232.0|150.30965 |  47.04223 |QSO|646190| 2.155459 |SLS |17.8g|  0.000|42|0|51|14|17|8|0
191|WISEA J100115.00+310527.4|150.31232 |  31.09101 |QSO|565474| 1.886219 |SLS |21.0g|  0.000|13|0|17|6|6|4|0
192|WISEA J100115.19+311635.5|150.31301 |  31.27673 |QSO|525798| 1.753874 |SLS |20.6g|  0.000|9|0|17|3|3|4|0
193|SDSS J100115.37+314613.5|150.31405 |  31.77042 |QSO|532437| 1.776020 |SLS |20.9g|  0.000|9|0|5|3|4|4|0
194|WISEA J100115.54+425912.8|150.31478 |  42.98689 |QSO|350851| 1.170312 |SLS |20.0g|  0.000|23|0|42|7|10|8|0
195|SBS 0957+588|150.31600 |  58.57054 |QSO|573768| 1.913884 |SLS |17.58|  0.000|10|0|23|6|2|0|0
196|WISEA J100116.33+384454.0|150.31807 |  38.74834 |QSO|243780| 0.813164 |SLS |19.5g|  0.000|30|0|40|8|12|8|0
197|WISEA J100116.71+512412.0|150.31965 |  51.40333 |QSO|134523| 0.448720 |SLS |19.1g|  0.000|27|0|41|8|13|8|0
198|[HB89] 0957+558 NED02|150.32038 |  55.43421 |QSO|626866| 2.091000 |SUN |17.3 |  0.000|4|0|0|1|1|0|1
199|SDSS J100117.30+362053.1|150.32210 |  36.34815 |*|842210| 2.809309 |SLS |20.8g|  0.000|9|0|5|4|4|4|0
200|WISEA J100117.53+333018.7|150.32305 |  33.50520 |QSO|453065| 1.511263 |SLS |21.5g|  0.000|14|0|17|5|5|4|0
201|WISEA J100118.05+424024.8|150.32525 |  42.67360 |QSO| 35299| 0.117744 |SLS |20.1g|  0.000|28|0|41|8|12|8|0
202|WISEA J100118.31+311627.3|150.32633 |  31.27428 |QSO|419314| 1.398680 |SLS |19.0g|  0.000|24|0|42|9|12|8|0
203|WISEA J100119.16+330827.7|150.32960 |  33.14069 |QSO|565837| 1.887429 |SLS |21.0g|  0.000|13|0|17|4|4|4|0
204|WISEA J100119.15+364936.1|150.32975 |  36.82679 |*|233938| 0.780333 |SUN |21.5g|  0.000|9|0|17|5|5|4|0
205|WISEA J100119.51+401936.1|150.33129 |  40.32672 |*|694024| 2.315014 |SLS |19.4g|  0.000|13|0|17|7|5|4|0
206|WISEA J100119.76+554557.5|150.33235 |  55.76599 |G|203074| 0.677381 |SLS |21.0 |  0.000|22|0|38|9|6|4|1
207|WISEA J100119.96+480007.5|150.33320 |  48.00209 |QSO|374887| 1.250489 |SLS |18.9g|  0.000|29|0|42|8|13|8|0
208|WISEA J100120.28+332202.9|150.33452 |  33.36761 |QSO|575247| 1.918818 |SLS |21.1g|  0.000|13|0|17|4|4|4|0
209|WISEA J100120.44+562751.2|150.33505 |  56.46435 |QSO|627667| 2.093670 |SLS |20.3g|  0.000|19|0|38|5|11|8|0
210|[HB89] 0957+561A|150.33613 |  55.89878 |Q_Lens|423727| 1.413400 |SUN |17.  |  0.000|242|2|22|4|1|5|0
211|[HB89] 0957+561|150.33622 |  55.89879 |QSO|424667| 1.416536 |SLS |16.7 |  0.000|376|5|23|14|22|0|0
212|WISEA J100120.74+335842.3|150.33645 |  33.97842 |QSO|179607| 0.599105 |SLS |18.8g|  0.000|25|0|45|8|12|8|0
213|[HB89] 0957+561B|150.33680 |  55.89716 |Q_Lens|100475| 0.335148 |SLS |16.9g|  0.000|235|1|65|18|19|13|0
214|2MASX J10012087+5553496|150.33690 |  55.89742 |G|106786| 0.356200 |SUN |18.5 |  0.000|31|0|14|3|3|2|0
215|WISEA J100120.94+435939.8|150.33728 |  43.99449 |QSO|536902| 1.790913 |SLS |20.2g|  0.000|21|0|44|8|11|6|0
216|SDSS J100121.06+350413.9|150.33778 |  35.07054 |*|535082| 1.784840 |SLS |19.8g|  0.000|4|0|9|3|2|4|0
217|WISEA J100122.52+485300.7|150.34373 |  48.88357 |QSO|964011| 3.215593 |SLS |20.3g|  0.000|34|0|38|9|15|8|0
218|WISEA J100122.98+460301.2|150.34575 |  46.05034 |QSO|972542| 3.244051 |SLS |19.1g|  0.000|20|0|17|7|8|4|0
219|WISEA J100123.17+490941.1|150.34658 |  49.16142 |*|162081| 0.540644 |SLS |19.6g|  0.000|9|0|19|7|8|4|0
220|SDSS J100123.18+545801.7|150.34662 |  54.96715 |QSO|182709| 0.609453 |SLS |18.5g|  0.000|28|0|38|6|13|8|1
221|WISEA J100123.20+413630.9|150.34668 |  41.60859 |QSO|558015| 1.861337 |SLS |19.9g|  0.000|23|0|38|7|12|8|0
222|SDSS J100123.60+555142.9|150.34836 |  55.86194 |QSO|269813| 0.900000 |SUN |22.2g|  0.000|7|0|22|4|1|4|0
223|WISEA J100123.68+333235.4|150.34868 |  33.54318 |QSO|165019| 0.550443 |SLS |20.1g|  0.000|23|0|38|7|11|8|0
224|WISEA J100123.82+414952.1|150.34928 |  41.83114 |*|913540| 3.047240 |SLS |19.7g|  0.000|2|0|17|3|1|4|0
225|LQAC 150+055 013|150.35015 |  55.92584 |QSO|345961| 1.154000 |SUN |21.02|  0.000|9|0|11|5|1|0|0
226|WISEA J100124.05+300356.5|150.35021 |  30.06571 |QSO|545790| 1.820560 |SLS |19.3g|  0.000|26|0|42|11|14|8|0
227|WISEA J100125.22+384909.5|150.35512 |  38.81931 |QSO|241844| 0.806705 |SLS |20.3g|  0.000|21|0|41|8|10|8|1
228|WISEA J100125.31+481517.7|150.35547 |  48.25487 |QSO|576708| 1.923690 |SLS |20.7g|  0.000|25|0|40|6|10|8|1
229|WISEA J100125.32+373717.3|150.35551 |  37.62148 |QSO|155576| 0.518947 |SLS |18.5g|  0.000|27|0|51|8|12|8|0
230|WISEA J100125.39+524100.5|150.35581 |  52.68350 |QSO|494753| 1.650319 |SLS |18.6g|  0.000|29|0|46|9|14|8|0
231|WISEA J100125.41+332446.8|150.35591 |  33.41302 |QSO|214470| 0.715394 |SLS |20.5g|  0.000|14|0|17|6|6|4|0
232|WISEA J100125.59+304755.9|150.35665 |  30.79889 |QSO| 56640| 0.188931 |SLS |18.8g|  0.000|7|0|57|7|4|8|0
233|SDSS J100126.47+490809.2|150.36035 |  49.13582 |*|262918| 0.877000 |SUN |20.6g|  0.000|7|0|5|3|3|4|0
234|WISEA J100126.68+372032.5|150.36141 |  37.34242 |*|718860| 2.397859 |SLS |21.2g|  0.000|8|0|17|4|2|4|0
235|SDSS J100127.20+422947.2|150.36339 |  42.49644 |QSO|631034| 2.104904 |SLS |20.2g|  0.000|22|0|26|4|10|8|0
236|SDSS J100127.93+434221.1|150.36642 |  43.70587 |*|779917| 2.601522 |SLS |21.4g|  0.000|7|0|5|3|2|4|0
237|2MASS J10012840+5027576|150.36833 |  50.46603 |Q_Lens|553293| 1.845586 |SLS |18.3g|  0.000|16|0|14|9|5|4|0
238|2MASX J10012847+5027573|150.36921 |  50.46581 |QSO|552013| 1.841318 |SLS |17.7g|  0.000|63|0|35|14|26|10|0
239|MRK 0132|150.37354 |  54.91059 |QSO|526757| 1.757073 |SLS |16.0g|  0.000|139|2|102|21|21|8|0
240|WISEA J100129.71+401602.5|150.37405 |  40.26760 |*|670238| 2.235673 |SLS |20.2g|  0.000|10|0|17|4|3|4|0
241|SDSS J100130.21+371918.6|150.37591 |  37.32185 |*|904465| 3.016971 |SLS |21.7g|  0.000|7|0|5|3|2|4|0
242|WISEA J100130.47+344231.5|150.37700 |  34.70876 |QSO|187551| 0.625604 |SLS |20.3g|  0.000|20|0|44|9|11|8|0
243|WISEA J100130.46+533150.9|150.37714 |  53.53097 |QSO|657145| 2.192000 |SUN |20.8g|  0.000|7|0|18|2|2|4|0
244|WISEA J100130.54+314153.3|150.37729 |  31.69795 |QSO|431029| 1.437759 |SLS |21.3g|  0.000|12|0|17|5|5|4|0
245|WISEA J100131.08+323253.5|150.37934 |  32.54815 |QSO|649896| 2.167820 |SLS |20.5g|  0.000|10|0|17|4|4|4|0
246|WISEA J100131.15+593939.5|150.37983 |  59.66098 |QSO| 91552| 0.305384 |SLS |19.0g|  0.000|14|0|66|7|6|8|0
247|WISEA J100131.30+440145.3|150.38043 |  44.02927 |*|227089| 0.757486 |SUN |19.6g|  0.000|10|0|23|7|6|4|0
248|WISEA J100132.24+512953.3|150.38436 |  51.49816 |QSO|327973| 1.094000 |SUN |19.0I|  0.000|9|0|21|3|2|4|0
249|WISEA J100132.26+523135.3|150.38442 |  52.52649 |G| 43692| 0.145742 |SLS |18.3g|  0.000|20|0|66|12|6|10|0
250|WISEA J100132.45+300350.1|150.38524 |  30.06392 |QSO|431404| 1.439007 |SLS |19.1g|  0.000|21|0|41|8|11|8|0
251|WISEA J100132.92+555906.9|150.38720 |  55.98526 |QSO|506671| 1.690073 |SLS |19.1g|  0.000|32|0|75|12|13|8|0
252|WISEA J100133.11+365046.0|150.38796 |  36.84613 |*|223645| 0.746000 |SUN |19.7g|  0.000|5|0|21|4|2|4|0
253|WISEA J100133.74+421357.9|150.39061 |  42.23276 |QSO|414439| 1.382418 |SLS |19.3g|  0.000|32|0|50|9|13|8|0
254|WISEA J100133.86+300745.3|150.39108 |  30.12925 |QSO|389512| 1.299271 |SLS |19.0g|  0.000|24|0|42|8|10|8|0
255|WISEA J100133.86+570839.1|150.39112 |  57.14421 |QSO|410080| 1.367878 |SLS |17.2g|  0.000|34|0|56|13|18|8|0
256|WISEA J100133.94+320508.7|150.39144 |  32.08566 |QSO|605089| 2.018360 |SLS |20.9g|  0.000|11|0|17|5|5|4|0
257|B3 0958+413|150.39327 |  41.11424 |QSO|100430| 0.335000 |PUN |19.97|  0.000|13|0|25|5|2|4|1
258|WISEA J100134.46+313557.7|150.39362 |  31.59938 |QSO|177882| 0.593352 |SLS |20.1g|  0.000|19|0|40|6|9|8|0
259|WISEA J100135.48+425408.7|150.39785 |  42.90244 |QSO|170909| 0.570090 |SLS |18.2g|  0.000|33|0|55|9|13|8|0
260|WISEA J100135.71+533009.6|150.39881 |  53.50267 |QSO|262631| 0.876043 |SLS |18.8g|  0.000|34|0|54|11|15|8|0
261|SDSS J100137.01+353423.1|150.40420 |  35.57309 |QSO| 43194| 0.144078 |SLS |17.8g|  0.000|9|0|24|5|3|4|0
262|WISEA J100137.01+353423.0|150.40424 |  35.57308 |*| 42959| 0.143297 |SLS |17.9g|  0.000|17|0|27|9|5|4|0
263|WISEA J100137.15+321252.1|150.40499 |  32.21486 |QSO|440421| 1.469086 |SLS |21.2g|  0.000|12|0|17|5|5|4|0
264|SDSS J100137.48+455007.0|150.40620 |  45.83532 |QSO|373255| 1.245043 |SLS |19.4g|  0.000|18|0|14|7|6|4|0
265|WISEA J100137.93+394451.1|150.40804 |  39.74754 |QSO|530199| 1.768552 |SLS |19.4g|  0.000|26|0|46|9|12|8|0
266|WISEA J100137.98+413434.4|150.40829 |  41.57625 |*|776812| 2.591165 |SLS |18.7g|  0.000|12|0|17|6|4|3|0
267|SBS 0958+546|150.41601 |  54.37112 |QSO|   -82|-0.000275 |SLS |19.5 |  0.000|3|1|9|3|1|4|0
268|WISEA J100140.55+412532.0|150.41896 |  41.42557 |QSO|    36| 0.000120 |SLS |20.0g|  0.000|19|0|37|5|9|8|0
269|SBS 0958+519|150.42052 |  51.74642 |QSO|497572| 1.659720 |SLS |18.8g|  0.000|31|1|42|9|14|8|0
270|SDSS J100141.59+312118.3|150.42334 |  31.35510 |QSO|757992| 2.528390 |SLS |19.6g|  0.000|15|0|5|6|7|4|0
271|WISEA J100142.24+454616.5|150.42549 |  45.77143 |QSO|569375| 1.899231 |SLS |20.2g|  0.000|24|0|42|7|11|8|0
272|WISEA J100142.25+563550.0|150.42607 |  56.59725 |QSO| 70717| 0.235886 |SLS |18.8g|  0.000|27|0|63|12|13|8|0
273|WISEA J100142.36+584511.5|150.42653 |  58.75322 |QSO|473082| 1.578031 |SLS |20.3g|  0.000|23|0|52|8|12|8|0
274|WISEA J100142.38+561040.8|150.42661 |  56.17802 |QSO|964133| 3.216000 |SLS |20.08|  0.000|8|0|24|6|2|4|0
275|WISEA J100142.55+451631.5|150.42703 |  45.27543 |QSO|267513| 0.892327 |SLS |20.5g|  0.000|20|0|41|7|11|8|0
276|WISEA J100142.65+494023.2|150.42774 |  49.67313 |*| 92977| 0.310138 |SUN |20.2g|  0.000|9|0|17|5|6|4|0
277|WISEA J100142.90+332242.6|150.42876 |  33.37852 |VisS|437397| 1.458999 |SUN |19.1R|  0.000|5|0|25|4|2|4|0
278|WISEA J100143.72+433710.5|150.43225 |  43.61953 |*|826345| 2.756389 |SLS |19.9g|  0.000|10|0|23|8|4|4|0
279|WISEA J100144.34+494929.4|150.43475 |  49.82485 |QSO| 65031| 0.216921 |SLS |19.4g|  0.000|31|0|38|9|15|8|0
280|WISEA J100144.36+395738.2|150.43489 |  39.96065 |QSO|360159| 1.201360 |SLS |20.0g|  0.000|30|0|38|9|13|8|0
281|WISEA J100144.99+511611.6|150.43749 |  51.26991 |QSO|581911| 1.941045 |SLS |20.3g|  0.000|24|0|38|7|13|8|0
282|WISEA J100145.11+594008.5|150.43800 |  59.66904 |QSO|355841| 1.186957 |SLS |18.4g|  0.000|38|0|52|14|18|8|0
283|WISEA J100145.18+421256.8|150.43826 |  42.21579 |QSO|109656| 0.365774 |SLS |18.4g|  0.000|33|0|47|6|9|8|0
284|WISEA J100145.24+411555.9|150.43853 |  41.26555 |QSO|311489| 1.039016 |SLS |18.2g|  0.000|31|0|37|8|14|8|0
285|WISEA J100145.32+563715.5|150.43885 |  56.62097 |QSO|262330| 0.875037 |SLS |20.1g|  0.000|22|0|47|6|11|8|0
286|SDSS J100145.54+374314.4|150.43978 |  37.72068 |*|1006046| 3.355807 |SLS |21.1g|  0.000|10|0|5|4|5|3|0
287|SDSS J100145.98+304812.0|150.44159 |  30.80335 |QSO|256766| 0.856479 |SLS |20.5g|  0.000|14|0|5|4|5|4|0
288|WISEA J100146.23+371711.4|150.44266 |  37.28652 |QSO|517509| 1.726223 |SLS |18.5g|  0.000|30|0|51|10|12|8|0
289|WISEA J100146.74+383018.5|150.44477 |  38.50514 |QSO|463465| 1.545953 |SLS |19.4g|  0.000|26|0|46|9|12|8|0
290|WISEA J100147.00+421712.1|150.44573 |  42.28664 |QSO|627858| 2.094310 |SLS |20.5g|  0.000|21|0|41|6|10|8|0
291|WISEA J100147.04+301006.5|150.44603 |  30.16850 |QSO| 42377| 0.141355 |SLS |18.6g|  0.000|10|0|57|10|5|8|0
292|WISEA J100147.34+304946.4|150.44734 |  30.82964 |QSO|497937| 1.660940 |SLS |21.0g|  0.000|9|0|17|3|3|4|0
293|WISEA J100147.49+331817.1|150.44788 |  33.30477 |QSO|175198| 0.584397 |SLS |18.6g|  0.000|23|0|45|7|10|8|0
294|WISEA J100147.73+360252.1|150.44891 |  36.04781 |QSO|613644| 2.046895 |SLS |20.0g|  0.000|19|0|38|5|9|8|0
295|WISEA J100148.01+480349.6|150.45005 |  48.06380 |G|164625| 0.549130 |SLS |21.3g|  0.000|3|0|34|5|2|4|0
296|WISEA J100148.02+393556.9|150.45009 |  39.59916 |QSO|636853| 2.124313 |SLS |19.2g|  0.000|23|0|38|7|11|8|0
297|WISEA J100148.14+461946.0|150.45048 |  46.32951 |QSO|889153| 2.965894 |SLS |20.2g|  0.000|28|0|38|7|13|8|0
298|WISEA J100148.60+402029.3|150.45231 |  40.34152 |*|711519| 2.373370 |SLS |20.5g|  0.000|13|0|17|5|5|4|0
299|SDSS J100148.65+384258.4|150.45273 |  38.71628 |*|684559| 2.283442 |SLS |21.4g|  0.000|8|0|5|3|2|4|0
300|WISEA J100150.20+513545.4|150.45920 |  51.59596 |QSO|120988| 0.403573 |SLS |19.7g|  0.000|22|0|41|9|13|8|0
301|WISEA J100150.98+324601.7|150.46266 |  32.76726 |QSO|503178| 1.678421 |SLS |20.7g|  0.000|11|0|17|4|4|4|0
302|SDSS J100152.08+394325.9|150.46701 |  39.72389 |*|695565| 2.320155 |SLS |21.1g|  0.000|10|0|5|3|3|4|0
303|SDSS J100152.56+461817.3|150.46903 |  46.30483 |QSO| 22484| 0.075000 |PUN |21.0g|  0.000|2|0|0|1|1|0|0
304|WISEA J100152.90+391706.2|150.47019 |  39.28501 |*|739824| 2.467786 |SLS |21.1g|  0.000|10|0|17|5|4|4|0
305|WISEA J100154.00+582305.3|150.47503 |  58.38482 |QSO|250844| 0.836725 |SLS |18.7g|  0.000|35|0|53|10|16|8|0
306|SDSS J100154.28+381234.9|150.47617 |  38.20972 |*|699386| 2.332901 |SLS |21.6g|  0.000|7|0|5|3|2|4|0
307|WISEA J100154.40+571932.0|150.47668 |  57.32558 |QSO|370695| 1.236505 |SLS |20.3g|  0.000|23|0|46|7|12|8|0
308|WISEA J100154.43+383205.3|150.47682 |  38.53483 |QSO|511291| 1.705482 |SLS |19.3g|  0.000|27|0|46|9|12|8|0
309|WISEA J100154.90+302418.4|150.47878 |  30.40514 |QSO| 56006| 0.186815 |SLS |19.0g|  0.000|20|0|62|12|6|8|0
310|WISEA J100154.96+415336.1|150.47910 |  41.89339 |*|828182| 2.762516 |SLS |20.7g|  0.000|7|0|17|5|3|4|0
311|WISEA J100155.16+442653.0|150.47987 |  44.44807 |QSO|205660| 0.686009 |SLS |18.1g|  0.000|30|0|70|11|16|12|0
312|WISEA J100155.27+324007.3|150.48030 |  32.66871 |QSO|185602| 0.619103 |SLS |19.2g|  0.000|24|0|41|9|12|8|0
313|WISEA J100155.35+331234.2|150.48066 |  33.20952 |QSO|169068| 0.563950 |SLS |20.8g|  0.000|12|0|17|5|5|4|0
314|WISEA J100155.63+595214.9|150.48182 |  59.87081 |QSO|489647| 1.633287 |SLS |20.0g|  0.000|21|0|46|7|12|8|0
315|WISEA J100155.70+351821.2|150.48209 |  35.30591 |*|820832| 2.738000 |SUN |19.8g|  0.000|4|0|17|3|1|4|0
316|WISEA J100155.96+372305.3|150.48318 |  37.38483 |QSO|516279| 1.722120 |SLS |19.9g|  0.000|22|0|38|7|11|8|0
317|WISEA J100156.12+332746.0|150.48418 |  33.46257 |QSO|539657| 1.800103 |SLS |20.6g|  0.000|11|0|17|3|3|4|0
318|WISEA J100156.40+555440.3|150.48502 |  55.91120 |QSO|345442| 1.152269 |SLS |18.8g|  0.000|44|0|80|16|18|12|0
319|WISEA J100156.46+372907.8|150.48528 |  37.48551 |*|482966| 1.611000 |SUN |19.8g|  0.000|5|0|17|3|2|4|0
320|WISEA J100156.90+330455.3|150.48710 |  33.08205 |QSO|394584| 1.316192 |SLS |19.9g|  0.000|19|0|42|8|11|8|0
321|WISEA J100157.29+372645.8|150.48871 |  37.44607 |QSO|242406| 0.808580 |SLS |17.4g|  0.000|34|0|51|12|14|8|0
322|WISEA J100157.98+581646.7|150.49159 |  58.27964 |QSO| 86572| 0.288773 |SLS |17.9g|  0.000|38|0|68|15|13|8|0
323|WISEA J100158.81+450616.1|150.49506 |  45.10448 |*|505547| 1.686324 |SLS |19.4g|  0.000|7|0|21|5|3|4|0
324|WISEA J100159.47+374700.0|150.49781 |  37.78333 |QSO|388594| 1.296211 |SLS |18.8g|  0.000|26|0|42|9|12|8|1
325|WISEA J100159.81+593723.6|150.49941 |  59.62338 |QSO|1205292| 4.020420 |SLS |21.6g|  0.000|31|0|42|7|15|8|0
326|WISEA J100200.89+415122.6|150.50376 |  41.85648 |*|699897| 2.334604 |SLS |20.5g|  0.000|10|0|19|5|4|4|0
327|WISEA J100201.43+431616.9|150.50600 |  43.27139 |QSO|171232| 0.571169 |SLS |19.4g|  0.000|25|0|43|8|12|8|0
328|SDSS J100201.47+445504.8|150.50615 |  44.91803 |*|807216| 2.692584 |SLS |21.2g|  0.000|10|0|5|5|5|4|0
329|WISEA J100201.67+452132.9|150.50698 |  45.35915 |QSO|486591| 1.623093 |SLS |19.2g|  0.000|30|0|42|8|13|8|0
330|WISEA J100202.01+360504.0|150.50838 |  36.08447 |*|488062| 1.628000 |SUN |19.7g|  0.000|5|0|21|4|2|4|0
331|WISEA J100202.14+374224.1|150.50893 |  37.70671 |QSO|540496| 1.802900 |SLS |18.5g|  0.000|28|0|45|11|12|8|0
332|WISEA J100202.19+302407.4|150.50916 |  30.40206 |QSO|428924| 1.430736 |SLS |19.5g|  0.000|23|0|41|9|12|8|0
333|WISEA J100202.31+340837.0|150.50965 |  34.14362 |G|123387| 0.411576 |SLS |20.8g|  0.000|4|0|29|6|3|4|2
334|SDSS J100202.89+462407.2|150.51204 |  46.40206 |*|827427| 2.760000 |SUN |21.4g|  0.000|1|0|5|2|1|4|0
335|SSTSL2 J100203.10+553940.0|150.51262 |  55.66112 |XrayS||||     |  0.000|6|0|32|8|0|0|0
336|WISEA J100203.81+302132.1|150.51591 |  30.35894 |QSO|851486| 2.840250 |UUN |19.3g|  0.000|23|0|38|7|11|8|0
337|WISEA J100204.21+451509.7|150.51757 |  45.25271 |QSO|308228| 1.028138 |SLS |19.8g|  0.000|24|0|41|8|12|8|0
338|WISEA J100204.73+432400.5|150.51974 |  43.40014 |QSO|129467| 0.431855 |SLS |19.1g|  0.000|23|0|53|8|12|8|0
339|[HB89] 0957+558 NED03|150.52231 |  55.71610 |QSO|345547| 1.152621 |SLS |18.5g|  0.000|70|2|89|23|22|8|0
340|WISEA J100205.60+462412.0|150.52372 |  46.40330 |QSO|940931| 3.138609 |SLS |19.6g|  0.000|40|0|39|12|18|8|0
341|WISEA J100206.09+331342.4|150.52545 |  33.22844 |QSO|270750| 0.903125 |SLS |21.5g|  0.000|11|0|17|4|4|4|0
342|WISEA J100206.26+503340.0|150.52610 |  50.56112 |QSO|470773| 1.570329 |SLS |18.4g|  0.000|32|0|43|9|14|8|0
343|WISEA J100206.55+565336.5|150.52729 |  56.89349 |QSO|381819| 1.273610 |SLS |19.9g|  0.000|24|0|48|7|12|8|0
344|WISEA J100206.76+472418.1|150.52818 |  47.40505 |QSO|266584| 0.889230 |SLS |18.4g|  0.000|30|0|37|7|13|8|2
345|WISEA J100207.00+304158.6|150.52918 |  30.69962 |QSO|370042| 1.234328 |SLS |18.7g|  0.000|24|0|42|8|11|8|0
346|WISEA J100207.80+321435.0|150.53209 |  32.24320 |QSO|412936| 1.377407 |SLS |21.1g|  0.000|13|0|17|5|5|4|0
347|FBQS J100208.1+345353|150.53390 |  34.89824 |G| 61524| 0.205223 |SLS |18.1g|  0.000|36|0|69|17|13|10|0
348|WISEA J100208.19+325506.4|150.53415 |  32.91849 |QSO|446061| 1.487900 |SLS |21.1g|  0.000|17|0|19|8|7|4|0
349|WISEA J100208.92+390248.3|150.53718 |  39.04676 |*|181744| 0.606231 |SLS |19.8g|  0.000|10|0|21|7|7|4|0
350|WISEA J100208.95+311051.6|150.53731 |  31.18102 |QSO|363322| 1.211910 |SLS |20.2g|  0.000|21|0|41|7|9|8|0
351|WISEA J100209.05+462923.1|150.53774 |  46.48976 |QSO|508138| 1.694967 |SLS |19.2g|  0.000|31|0|45|10|14|8|0
352|WISEA J100209.44+342416.9|150.53937 |  34.40470 |QSO|574025| 1.914742 |SLS |18.9g|  0.000|29|0|48|13|15|8|0
353|SDSS J100209.76+315148.4|150.54069 |  31.86345 |QSO|430439| 1.435789 |SLS |21.2g|  0.000|13|0|5|4|5|4|0
354|WISEA J100209.92+391959.2|150.54136 |  39.33311 |VisS|583396| 1.946000 |SUN |19.0R|  0.000|6|0|25|4|2|4|0
355|SDSS J100210.20+310304.9|150.54256 |  31.05139 |QSO|435399| 1.452335 |SLS |21.4g|  0.000|11|0|5|4|5|4|0
356|WISEA J100210.48+594508.6|150.54351 |  59.75238 |QSO|575908| 1.921022 |SLS |20.5g|  0.000|23|0|43|6|12|8|0
357|WISEA J100210.48+381244.9|150.54389 |  38.21249 |*|882119| 2.942431 |SLS |21.6g|  0.000|10|0|17|5|3|4|0
358|WISEA J100212.20+311557.4|150.55087 |  31.26597 |QSO|449500| 1.499372 |SLS |19.0g|  0.000|23|0|42|8|10|8|0
359|WISEA J100212.22+571805.5|150.55088 |  57.30163 |QSO|648327| 2.162585 |SLS |20.3g|  0.000|26|0|43|7|13|8|0
360|WISEA J100212.57+440743.4|150.55239 |  44.12874 |QSO|846254| 2.822799 |SLS |19.0g|  0.000|43|0|38|13|18|8|0
361|SBS 0958+523|150.55263 |  52.13344 |QSO|483998| 1.614442 |SLS |18.2g|  0.000|37|1|50|15|18|8|0
362|WISEA J100213.01+433816.0|150.55425 |  43.63778 |QSO|459412| 1.532434 |SLS |20.7g|  0.000|21|0|45|7|9|8|0
363|WISEA J100213.08+354149.4|150.55452 |  35.69706 |VisS|100262| 0.334437 |SUN |19.4R|  0.000|11|0|25|6|6|4|0
364|WISEA J100213.29+401815.7|150.55539 |  40.30438 |QSO|305817| 1.020096 |SLS |19.2g|  0.000|28|0|49|10|12|8|0
365|WISEA J100213.35+320859.4|150.55544 |  32.15010 |QSO|676381| 2.256165 |SLS |20.5g|  0.000|16|0|17|6|6|4|0
